page_url,image_url,name,rank,faculty
http://its.iust.ac.ir/profile/rabdolvahab,https://its.iust.ac.ir/sites/default/files/pictures/picture-5408-1344688568.jpg,دکتر روح الله حاجی عبدالوهاب,استاديار,دانشکده فيزيک
http://its.iust.ac.ir/profile/ahkorayem,https://its.iust.ac.ir/sites/default/files/userpics/picture-13993-1544103123.jpg,دکتر اصغر حبیب نژاد کورایم,دانشيار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/hkorayem,https://its.iust.ac.ir/sites/default/files/userpics/picture-540-1575373934_0.jpg,دکتر محرم حبیب نژادکورایم,استاد,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/phejazi,https://its.iust.ac.ir/sites/default/files/pictures/picture-1944-1318789680.jpg,دکتر پریسا حجازی,دانشيار,دانشکده مهندسي شيمي، نفت و گاز
http://its.iust.ac.ir/profile/kashani,https://its.iust.ac.ir/sites/default/files/userpics/picture-639-1531647219_0.jpg,دکتر فرخ حجت کاشانی,استاد,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/habibhaddadi,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,حبیب اله حدادی,نا مشخص,مديريت امور اداري
http://its.iust.ac.ir/profile/farzanhaddadi,https://its.iust.ac.ir/sites/default/files/pictures/picture-2476-1745254584.jpg,دکتر فرزان حدادی,دانشيار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/mhzonoozi,https://its.iust.ac.ir/sites/default/files/userpics/picture-18314-1539530565.jpg,دکتر مریم حسنی زنوزی,استاديار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/hosseinzadeh_m,https://its.iust.ac.ir/sites/default/files/userpics/picture-30784-1551024604.jpg,دکتر مجید حسین زاده,استاديار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/hnejad,https://its.iust.ac.ir/sites/default/files/pictures/picture-541-1655523995.jpg,محمدرضا حسین نژاد,نا مشخص,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/alipour,https://its.iust.ac.ir/sites/default/files/userpics/picture-165-1547371994.jpg,دکتر سیدمصطفی حسینعلی پور,استاد,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/hosseini_t,https://its.iust.ac.ir/sites/default/files/pictures/picture-546-21603694.jpg,دکتر پریسا حسینی تهرانی,دانشيار,دانشکده مهندسي راه آهن
http://its.iust.ac.ir/profile/motlagh,https://its.iust.ac.ir/sites/default/files/pictures/picture-1997-19467015.jpg,دکتر سید مهدی حسینی مطلق,دانشيار,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/monazzah,https://its.iust.ac.ir/sites/default/files/userpics/picture-39091-1570705569.jpg,دکتر امیرمهدی حسینی منزه,استاديار,دانشکده مهندسی کامپیوتر
http://its.iust.ac.ir/profile/hosseininasab,https://its.iust.ac.ir/sites/default/files/userpics/picture-49604-1598424822.jpg,سیدمجتبی حسینی نسب,استاديار,دانشکده مهندسي شيمي، نفت و گاز
http://its.iust.ac.ir/profile/shh,https://its.iust.ac.ir/sites/default/files/pictures/picture-1179-1213033669.jpg,دکتر شاهرخ حسینی هاشمی,استاد,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/heshmati,https://its.iust.ac.ir/sites/default/files/pictures/picture-530-667126582.jpg,دکتر علی اکبر حشمتی رفسنجانی,دانشيار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/mhaghpanahi,https://its.iust.ac.ir/sites/default/files/pictures/picture-1361-1805818342.jpg,دکتر محمد حق پناهی,استاد,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/haghayeghi,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,زهره سادات حقایقی,استاديار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/vhakami,https://its.iust.ac.ir/sites/default/files/userpics/picture-18123-1539530565.jpg,دکتر وصال حکمی,استاديار,دانشکده مهندسی کامپیوتر
http://its.iust.ac.ir/profile/hamzenejad,https://its.iust.ac.ir/sites/default/files/pictures/picture-1824-1487719688.jpg,دکتر مهدی حمزه نژاد,استاديار,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/heydari,https://its.iust.ac.ir/sites/default/files/userpics/picture-532-1531556902_0.jpg,دکتر حسین حیدری,دانشيار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/mheydari,https://its.iust.ac.ir/sites/default/files/pictures/picture-844-2069681921.jpg,مهدی حیدری,دانشيار,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/h_heydari,https://its.iust.ac.ir/sites/default/files/userpics/picture-7004-1607758405_0.jpg,حمیدرضا حیدری,استاديار,دانشکده مهندسي راه آهن
http://its.iust.ac.ir/profile/mkhakzand,https://its.iust.ac.ir/sites/default/files/userpics/picture-872-1480855034_0.jpg,دکتر مهدی خاک زند,دانشيار,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/khaleghi,https://its.iust.ac.ir/sites/default/files/pictures/picture-662-1086112252.jpg,غلام حسین خالقی,مربي,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/khanmohammadi,https://its.iust.ac.ir/sites/default/files/userpics/picture-670-1539530565.jpg,دکتر محمدعلی خان محمدی آق کند,دانشيار,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/khanmirza,https://its.iust.ac.ir/sites/default/files/pictures/picture-7621-2014088774.jpg,دکتر اسماعیل خان میرزا,دانشيار,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/khanzadi,https://its.iust.ac.ir/sites/default/files/pictures/picture-672-177050820.jpg,دکتر مصطفی خانزادی,استاد,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/khanof,https://its.iust.ac.ir/sites/default/files/pictures/picture-671-937686979.jpg,محمد حسن خانف,مربي,دانشکده مهندسي شيمي، نفت و گاز
http://its.iust.ac.ir/profile/khanizad,https://its.iust.ac.ir/sites/default/files/userpics/picture-48565-1595295601.jpg,رحیم خانی زاد,استاديار,دانشکده مهندسي پيشرفت
http://its.iust.ac.ir/profile/khavandi,https://its.iust.ac.ir/sites/default/files/userpics/picture-56883-1610188801.jpg,علیرضا خاوندی,استاد,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/khorram,https://its.iust.ac.ir/sites/default/files/pictures/picture-681-845071412.jpg,مهدی خرم,استاديار,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/khoramishad,https://its.iust.ac.ir/sites/default/files/pictures/picture-2321-128798460.jpg,دکتر هادی خرمی شاد,دانشيار,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/rkhosroshahi,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,روح اله خسرو شاهی,استاديار,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/khatibi,https://its.iust.ac.ir/sites/default/files/userpics/picture-57527-1612081425.jpg,وحید خطیبی,استاديار,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/khalaja,https://its.iust.ac.ir/sites/default/files/pictures/picture-660-25086726.jpg,دکتر محمد خلج امیرحسینی,استاد,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/ab_khalkhali,https://its.iust.ac.ir/sites/default/files/pictures/picture-2496-1767099416.jpg,دکتر ابوالفضل خلخالی,دانشيار,دانشکده مهندسي خودرو
http://its.iust.ac.ir/profile/akhalili,https://its.iust.ac.ir/sites/default/files/userpics/picture-20549-1539530565.jpg,دکتر احمد خلیلی,استاديار,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/khanjari,https://its.iust.ac.ir/sites/default/files/pictures/picture-2492-2115612660.jpg,دکتر عین الله خنجری,استاديار,دانشکده مهندسی کامپیوتر
http://its.iust.ac.ir/profile/khoshkish,https://its.iust.ac.ir/sites/default/files/pictures/picture-683-951262352.jpg,دکتر حسین خوشکیش,--------,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/reza_kheyroddin,https://its.iust.ac.ir/sites/default/files/pictures/picture-3453-2089972664.jpg,دکتر رضا خیرالدین,دانشيار,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/mdadvar,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,مرتضی دادور آلانق,استاديار,گروه آموزشي معارف اسلامي
http://its.iust.ac.ir/profile/ed_farahani,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,احسان دارستانی فراهانی,استاديار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/daneshpour,https://its.iust.ac.ir/sites/default/files/pictures/picture-329-1578795715.jpg,دکتر سیدعبدالهادی دانشپور,استاد,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/kjoo,https://its.iust.ac.ir/sites/default/files/pictures/picture-1590-32411812.jpg,دکتر کامران دانشجو,استاد,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/davoodabadi,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,مرضیه داودآبادی فراهانی,استاديار,دانشکده مهندسی کامپیوتر
http://its.iust.ac.ir/profile/bdavoodi,https://its.iust.ac.ir/sites/default/files/userpics/picture-14041-1539530565.jpg,دکتر بهنام داودی,دانشيار,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/f_dk,https://its.iust.ac.ir/sites/default/files/pictures/picture-384-507799994.jpg,دکتر فاطمه دباغ کاشانی,دانشيار,دانشکده فيزيک
http://its.iust.ac.ir/profile/rdashti,https://its.iust.ac.ir/sites/default/files/pictures/picture-6843-201050395.jpg,دکتر رضا دشتی,دانشيار,دانشکده فناوريهای نوين
http://its.iust.ac.ir/profile/mdekamin,https://its.iust.ac.ir/sites/default/files/pictures/picture-811-676934298.jpg,دکتر محمدقربان دکامین,استاد,دانشکده شيمي
http://its.iust.ac.ir/profile/daliri,https://its.iust.ac.ir/sites/default/files/userpics/picture-1987-1531555934_0.jpg,دکتر محمد رضا دلیری,استاد,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/dehghannezhad,https://its.iust.ac.ir/sites/default/files/userpics/picture-13393-1539530565.jpg,دکتر اکبر دهقان نژاد,دانشيار,دانشکده رياضي
http://its.iust.ac.ir/profile/edehghani,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,احسان دهقانی برسیانی,استاديار,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/tafti,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,محسن دهقانی تفتی,استاديار,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/mdahmardeh,https://its.iust.ac.ir/sites/default/files/userpics/picture-15611-1488621734_0.jpg,دکتر مسعود دهمرده,استاديار,دانشکده مهندسي خودرو
http://its.iust.ac.ir/profile/adiyanat,https://its.iust.ac.ir/sites/default/files/userpics/picture-42632-1577791575.jpg,دکتر ابوالفضل دیانت,استاديار,دانشکده مهندسی کامپیوتر
http://its.iust.ac.ir/profile/divandari,https://its.iust.ac.ir/sites/default/files/userpics/picture-11684-1550147843.jpg,دکتر مهدی دیواندری,دانشيار,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/zakeria,https://its.iust.ac.ir/sites/default/files/userpics/picture-1297-1547371994.jpg,دکتر علیرضا ذاکری,دانشيار,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/zakery,https://its.iust.ac.ir/sites/default/files/userpics/picture-24774-1539530565.jpg,دکتر امیر ذاکری,استاديار,دانشکده مهندسي پيشرفت
http://its.iust.ac.ir/profile/zakeri,https://its.iust.ac.ir/sites/default/files/pictures/picture-1296-1769624630.jpg,دکتر جبارعلی ذاکری سردرودی,استاد,دانشکده مهندسي راه آهن
http://its.iust.ac.ir/profile/shzabihifar,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,سید حسن ذبیحی فر,استاديار,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/zabihi,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,ذبیح اله ذبیحی لهرمی,استاديار,دانشکده فيزيک
http://its.iust.ac.ir/profile/bagher,https://its.iust.ac.ir/sites/default/files/userpics/picture-259-1548593337_0.jpg,دکتر باقر ذهبیون,دانشيار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/raahemi,https://its.iust.ac.ir/sites/default/files/pictures/picture-1342-1280051405.jpg,بیژن راحمی,--------,دانشکده مهندسی کامپیوتر
http://its.iust.ac.ir/profile/rahemi,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,نرجس راحمی نوش آبادی,استاديار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/razeghi,https://its.iust.ac.ir/sites/default/files/pictures/picture-1015-366150488.jpg,دکتر حمیدرضا رازقی,دانشيار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/hoseinraie,https://its.iust.ac.ir/sites/default/files/userpics/picture-48863-1595915541.jpg,حسین راعی,استاديار,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/mraissi,https://its.iust.ac.ir/sites/default/files/pictures/picture-2948-1502703132.jpg,دکتر مرتضی رئیسی دهکردی,دانشيار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/m_rabani,https://its.iust.ac.ir/sites/default/files/pictures/picture-1669-1975414039.jpg,دکتر محبوبه ربانی,دانشيار,دانشکده شيمي
http://its.iust.ac.ir/profile/majid_rajabi,https://its.iust.ac.ir/sites/default/files/userpics/picture-14115-1539530565.jpg,مجید رجبی,دانشيار,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/h_rahmani,https://its.iust.ac.ir/sites/default/files/userpics/picture-17641-1539530565.jpg,دکتر حسین رحمانی,استاديار,دانشکده مهندسی کامپیوتر
http://its.iust.ac.ir/profile/rahmanifard,https://its.iust.ac.ir/sites/default/files/pictures/picture-5386-1870692942.jpg,دکتر روح اله رحمانی فرد,استاديار,دانشکده فناوريهای نوين
http://its.iust.ac.ir/profile/rahmati,https://its.iust.ac.ir/sites/default/files/userpics/picture-993-1531552636_0.jpg,دکتر عبدالرضا رحمتی,دانشيار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/rahimi_rah,https://its.iust.ac.ir/sites/default/files/pictures/picture-987-133938745.jpg,دکتر رحمت اله رحیمی,استاد,دانشکده شيمي
http://its.iust.ac.ir/profile/rastgar,https://its.iust.ac.ir/sites/default/files/pictures/picture-1010-1837530379.jpg,طاهره رستگار,--------,دانشکده مهندسي شيمي، نفت و گاز
http://its.iust.ac.ir/profile/rastegari,https://its.iust.ac.ir/sites/default/files/pictures/picture-1009-2123142649.jpg,دکتر سعید رستگاری,دانشيار,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/rostamnia,https://its.iust.ac.ir/sites/default/files/userpics/picture-50340-1601347201.jpg,صادق رستم نیا,استاد,دانشکده شيمي
http://its.iust.ac.ir/profile/rasouli,https://its.iust.ac.ir/sites/default/files/userpics/picture-21676-1539530565.jpg,دکتر محمدرضا رسولی,دانشيار,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/rashidinia,https://its.iust.ac.ir/sites/default/files/pictures/picture-1006-30239904.jpg,دکتر جلیل رشیدی نیا,استاد,دانشکده رياضي
http://its.iust.ac.ir/profile/mrezaei,https://its.iust.ac.ir/sites/default/files/userpics/picture-29456-1555144598.jpg,دکتر مهران رضائی,استاد,دانشکده مهندسي شيمي، نفت و گاز
http://its.iust.ac.ir/profile/hrezaie,https://its.iust.ac.ir/sites/default/files/pictures/picture-557-1362263676.jpg,دکتر حمیدرضا رضایی,استاد,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/rezai,https://its.iust.ac.ir/sites/default/files/pictures/picture-1025-1758528956.jpg,غلامعلی رضایی راد,دانشيار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/rezvani_ma,https://its.iust.ac.ir/sites/default/files/pictures/picture-2416-102737499.jpg,دکتر محمدعلی رضوانی,دانشيار,دانشکده مهندسي راه آهن
http://its.iust.ac.ir/profile/hrazavi,https://its.iust.ac.ir/sites/default/files/pictures/picture-554-1592508370.jpg,دکتر سید حسین رضوی,دانشيار,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/hrazavizadeh,https://its.iust.ac.ir/sites/default/files/pictures/picture-556-297190.jpg,حکمت رضوی زاده,نا مشخص,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/smrazavi,https://its.iust.ac.ir/sites/default/files/pictures/picture-2295-1775860920.jpg,دکتر سید محمد رضوی زاده,دانشيار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/rafieiatani,https://its.iust.ac.ir/sites/default/files/pictures/picture-10732-731661394.jpg,دکتر عطا اله رفیعی آتانی,استاديار,دانشکده مهندسي پيشرفت
http://its.iust.ac.ir/profile/ghr,https://its.iust.ac.ir/sites/default/files/pictures/picture-460-144688183.jpg,غلامرضا رمضان نیا,مربي,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/roientan,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,غلامحسین روئین تن,نا مشخص,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/roozbahani,https://its.iust.ac.ir/sites/default/files/userpics/picture-65945-1635993601.jpg,محمد حسین روزبهانی,استاديار,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/rowshanzamir,https://its.iust.ac.ir/sites/default/files/userpics/picture-1048-1496740556.gif,دکتر سوسن روشن ضمیر,دانشيار,دانشکده مهندسي شيمي، نفت و گاز
http://its.iust.ac.ir/profile/rahbarm,https://its.iust.ac.ir/sites/default/files/userpics/picture-41486-1574678505.jpg,دکتر مرتضی رهبر,استاديار,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/ahmadrahbar,https://its.iust.ac.ir/sites/default/files/pictures/picture-2323-621167823.jpg,دکتر احمد رهبر کلیشمی,استاد,دانشکده مهندسي شيمي، نفت و گاز
http://its.iust.ac.ir/profile/riahi,https://its.iust.ac.ir/sites/default/files/pictures/picture-1034-1278546708.jpg,دکتر محمد ریاحی,استاد,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/zarepour,https://its.iust.ac.ir/sites/default/files/userpics/picture-24741-1539530565.jpg,دکتر عیسی زارع پور,استاديار,دانشکده مهندسی کامپیوتر
http://its.iust.ac.ir/profile/zaredorabei,https://its.iust.ac.ir/sites/default/files/pictures/picture-2403-1656301515.jpg,دکتر روح الله زارع دورابی,دانشيار,دانشکده شيمي
http://its.iust.ac.ir/profile/bzarer,https://its.iust.ac.ir/sites/default/files/userpics/picture-26509-1547372786.jpg,دکتر بابک زارع رمشتی,دانشيار,دانشکده فيزيک
http://its.iust.ac.ir/profile/fzareayan,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,فاطمه زارعیان جهرمی,استاديار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/zahediar,https://its.iust.ac.ir/sites/default/files/pictures/picture-7904-1920449620.jpg,دکتر علیرضا زاهدی,دانشيار,دانشکده فناوريهای نوين
http://its.iust.ac.ir/profile/zarkesh,https://its.iust.ac.ir/sites/default/files/pictures/picture-1304-708229095.jpg,فیروزه زرکش یزدی,نا مشخص,دانشکده شيمي
http://its.iust.ac.ir/profile/r_zamani,https://its.iust.ac.ir/sites/default/files/pictures/picture-2017-1212588293.jpg,دکتر محمد رضا زمانی,دانشيار,دانشکده فيزيک
http://its.iust.ac.ir/profile/r_zanganeh,https://its.iust.ac.ir/sites/default/files/userpics/picture-91212-1724832430_0.jpg,روح اله زنگانه,استاديار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/h.ziari,https://its.iust.ac.ir/sites/default/files/pictures/picture-470-57341443.jpg,دکتر حسن زیاری,استاد,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/hsakiani,https://its.iust.ac.ir/sites/default/files/userpics/picture-92263-1740559080_0.jpg,حسن ساکیانی,استاديار,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/salarimdj,https://its.iust.ac.ir/sites/default/files/pictures/picture-1101-136975971.jpg,محمد جواد سالاری,--------,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/sobhanifard,https://its.iust.ac.ir/sites/default/files/userpics/picture-20502-1539530565.jpg,دکتر یاسر سبحانی فرد,دانشيار,دانشکده مهندسي پيشرفت
http://its.iust.ac.ir/profile/sabzposh,https://its.iust.ac.ir/sites/default/files/userpics/picture-1081-1531555795_0.jpg,سیدحجت سبزپوشان,استاديار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/sjsadjadi,https://its.iust.ac.ir/sites/default/files/pictures/picture-1196-1899049974.jpg,دکتر سید جعفر سجادی,استاد,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/ghaemmaghami,https://its.iust.ac.ir/sites/default/files/pictures/picture-1466-633157921.jpg,پروین السادات سجادی قائم مقامی,نا مشخص,دانشکده معماري و شهرسازي
http://its.iust.ac.ir/profile/hsarpoolaky,https://its.iust.ac.ir/sites/default/files/pictures/picture-559-1932406177.jpg,دکتر حسین سرپولکی,استاد,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/msarvi,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,محمد سروی,دانشيار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/soryani,https://its.iust.ac.ir/sites/default/files/pictures/picture-1210-100880817.jpg,دکتر محسن سریانی,دانشيار,دانشکده مهندسی کامپیوتر
http://its.iust.ac.ir/profile/msaadatpour,https://its.iust.ac.ir/sites/default/files/userpics/picture-943-1558949482.jpg,دکتر مطهره سعادت پور,دانشيار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/rsaadati,https://its.iust.ac.ir/sites/default/files/pictures/picture-7433-1710255656.jpg,دکتر رضا سعادتی,دانشيار,دانشکده رياضي
http://its.iust.ac.ir/profile/saadatinasab,http://its.iust.ac.ir/sites/all/modules/iust/images/anonymous.png,محمد امیر سعادتی نسب,استاديار,دانشکده شيمي
http://its.iust.ac.ir/profile/asaeedia,https://its.iust.ac.ir/sites/default/files/pictures/picture-14077-866097710.jpg,دکتر علیرضا سعیدی عزیز کندی,دانشيار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/hsaeidi,https://its.iust.ac.ir/sites/default/files/pictures/picture-10779-1484386864.jpg,دکتر حامد سعیدی گوگرچین,دانشيار,دانشکده مهندسي خودرو
http://its.iust.ac.ir/profile/mehrabad,https://its.iust.ac.ir/sites/default/files/pictures/picture-818-2122848690.jpg,محمد سعیدی مهرآباد,استاد,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/ssaiedinezhad,https://its.iust.ac.ir/sites/default/files/pictures/picture-1442-374247598.jpg,دکتر سمیه سعیدی نژاد,دانشيار,دانشکده رياضي
http://its.iust.ac.ir/profile/salahshoor,https://its.iust.ac.ir/sites/default/files/userpics/picture-78909-1655624442.jpg,مصطفی سلحشور,استاديار,دانشکده فيزيک
http://its.iust.ac.ir/profile/mansour_soltanieh,https://its.iust.ac.ir/sites/default/files/userpics/picture-781-1484568894_0.jpg,دکتر منصور سلطانیه,استاد,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/soleimani,https://its.iust.ac.ir/sites/default/files/userpics/picture-1207-1553254864.jpg,دکتر محمد سلیمانی,استاد,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/hsoleimani,https://its.iust.ac.ir/sites/default/files/userpics/picture-44216-1633927812_0.jpg,دکتر حسین سلیمانی,استاديار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/sohrabi_b,https://its.iust.ac.ir/sites/default/files/pictures/picture-1312-1967018410.jpg,دکتر بهشته سهرابی,استاد,دانشکده شيمي
http://its.iust.ac.ir/profile/siadatmousavi,https://its.iust.ac.ir/sites/default/files/pictures/picture-6151-859159565.jpg,دکتر سیدمصطفی سیادت موسوی,دانشيار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/s_siadat,https://its.iust.ac.ir/sites/default/files/pictures/picture-1071-333382420.jpg,سیدسعید سیادت نژاد,مربي,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/msiavashi,https://its.iust.ac.ir/sites/default/files/pictures/picture-7889-688267893.jpg,دکتر مجید سیاوشی,دانشيار,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/seyedsadjadi,https://its.iust.ac.ir/sites/default/files/pictures/picture-1141-999865441.jpg,دکتر سید ابوالفضل سید سجادی,استاد,دانشکده شيمي
http://its.iust.ac.ir/profile/seyedhosseini,https://its.iust.ac.ir/sites/default/files/pictures/picture-1140-657553223.jpg,دکتر سیدمحمد سیدحسینی,استاد,دانشکده مهندسي صنايع
http://its.iust.ac.ir/profile/seyedein,https://its.iust.ac.ir/sites/default/files/pictures/picture-1139-343562587.jpg,دکتر سیدحسین سیدین,استاد,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/seifi,https://its.iust.ac.ir/sites/default/files/userpics/picture-20866-1539530565.jpg,دکتر حمید سیفی,استاديار,گروه آموزشي تربيت بدني
http://its.iust.ac.ir/profile/shabakhty,https://its.iust.ac.ir/sites/default/files/userpics/picture-17669-1539530565.jpg,دکتر ناصر شابختی,دانشيار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/shalchyan,https://its.iust.ac.ir/sites/default/files/userpics/picture-9916-1531556062_0.jpg,دکتر وحید شالچیان,دانشيار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/hshsh,https://its.iust.ac.ir/sites/default/files/userpics/picture-561-1531554835_0.jpg,دکتر هادی شهریار شاه حسینی,دانشيار,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/shahrokh,https://its.iust.ac.ir/sites/default/files/pictures/picture-1161-1270311896.jpg,دکتر شاهرخ شاه حسینی,استاد,دانشکده مهندسي شيمي، نفت و گاز
http://its.iust.ac.ir/profile/shahali,https://its.iust.ac.ir/sites/default/files/pictures/picture-1324-719947226.jpg,دکتر احمدرضا شاه علی,دانشيار,گروه آموزشي معارف اسلامي
http://its.iust.ac.ir/profile/mshahmiri,https://its.iust.ac.ir/sites/default/files/pictures/picture-14140-2110186280.jpg,دکتر محمد شاهمیری,دانشيار,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/jalil,https://its.iust.ac.ir/sites/default/files/pictures/picture-590-1181962186.jpg,دکتر جلیل شاهی خرمی,دانشيار,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/shayanfar,https://its.iust.ac.ir/sites/default/files/pictures/picture-1175-2030915149.jpg,دکتر محسنعلی شایانفر,استاد,دانشکده مهندسي عمران
http://its.iust.ac.ir/profile/hashayanfar,https://its.iust.ac.ir/sites/default/files/userpics/picture-1497-1531556438_0.jpg,دکتر حیدر علی شایانفر,استاد,دانشکده مهندسي برق
http://its.iust.ac.ir/profile/shaygan,https://its.iust.ac.ir/sites/default/files/pictures/picture-2320-540140171.jpg,دکتر مهدی شایگان منش,دانشيار,دانشکده فيزيک
http://its.iust.ac.ir/profile/golbabai,https://its.iust.ac.ir/sites/default/files/pictures/picture-464-340793439.jpg,دکتر احمد شایگان منش,استاد,دانشکده رياضي
http://its.iust.ac.ir/profile/shabestari,https://its.iust.ac.ir/sites/default/files/userpics/picture-1147-1481440209_0.jpg,دکتر سعید شبستری,استاد,دانشکده مواد و متالورژي
http://its.iust.ac.ir/profile/shojaia110,https://its.iust.ac.ir/sites/default/files/pictures/picture-1548-52666723.jpg,غلامعلی شجاع منظری,استاديار,گروه آموزشي معارف اسلامي
http://its.iust.ac.ir/profile/mhshf,https://its.iust.ac.ir/sites/default/files/pictures/picture-847-816574332.jpg,دکتر محمدحسن شجاعی فرد,استاد,دانشکده مهندسي مکانيک
http://its.iust.ac.ir/profile/shojaeefard,https://its.iust.ac.ir/sites/default/files/pictures/picture-1186-614192787.jpg,دکتر محمد حسن شجاعی فرد,استاد,دانشکده مهندسي مکانيک
